4f91a94290eca2d180cefb5e30c34c27,56849,56021,01:08:31
b15560b70039330a741cb5867fd259ad,41773,28892,08:32:06
1696553a3cd89a70f4c575391f3721c7,41784,24083,08:32:17
4382c63020f871848e051b8391a24fef,41760,28007,08:33:08
199fa787e7d26f0d08e98674b984896c,33563,4465,08:33:12
9051133a718994f703ddb4156d7cc56b,55584,41864,08:32:57
0ac7a719abd691b8b5b23fe1621e30e9,58636,7010,08:33:39
63a9c0df6af43e228dd8668c929ce3e4,39173,30883,08:34:19
e796e5a5d0c73660a6477599eea01b1d,54020,33243,08:34:56
2ecbb324cb9d81796c935f9ed8931435,33551,38150,08:34:27
c0a6687750c50d363c92b4a13f63de56,41744,24032,08:34:43
e4f35bada8109068028e40ead5c0bf56,41760,31563,08:34:37
ec9826900d03d805b6e0036111636aec,16004,61072,08:35:00
48c559936894cf40f192e62c8f5ea89f,41760,40742,08:35:58
bac30d56a3aea3e3d4ada8fcc601a3a3,65005,12264,08:36:32
4ebd972d04d8be95b84e8094bdc278ee,63363,7073,08:36:04
df6698c1d9a84068b0d9196774804810,62752,33093,08:36:06
6cd60a44e88c7d8dfda850102e9ac9db,41736,5421,08:36:28
cad4e3a51c9e31be066678107949d934,41768,51811,08:36:21
3b29b3ddd8e10d3dd6558538dde49afc,33564,12087,08:36:25
025b673ae2e59ce7db9b5398ea14d6a6,41784,39222,08:36:29
019201e614724acf4b87c762ed3aa75c,41764,9003,08:37:53
65fd9732ebff236ab938323dc2649ff3,41760,8633,08:37:18
0227004689fe201b0f5fae1c6f28119e,41768,36244,08:38:17
99038dfcf8f355c698a53b27a25338ea,41792,23241,08:37:07
ef1b34e4c91814b164ea5aa5c7891902,53714,3993,08:38:39
efa75a3622624a28d89961b5a5d70fbc,41768,53621,08:38:01
00181471e6ac6df171cf4fca093622b2,41768,25563,08:38:56
7c6025c6895589d90e00f9609e595632,64979,30093,08:38:59
691adb980582f9843b25090a3ecffc3c,29738,32761,08:39:22
dcc435d2bee1e43a93083c61921bb290,33188,46203,08:37:16
0d73f4c1ccd4b9d4e6269c30195d81bc,41823,50522,08:40:04
42cfbd40942f6da5f88b2f34f7f330b2,41744,30541,08:39:35
e3d4d3d7d0f29a88f8e7990867dc0c46,41817,48151,08:37:11
dc397a4ba26b1c8e0239b0f60e27abb8,41792,7072,08:38:47
d16696ac9f99ddb251d45d44781b8989,41768,6614,08:40:31
aab5a489df35e78a467afee618c95458,41744,44231,08:40:43
