7c280f6797c8183e25f3146234b2a161,41744,37931,23:58:33
7c280f6797c8183e25f3146234b2a161,41744,37931,23:58:34
1fc8784a246afe2e24a6f20cdc3aa637,41823,402,00:00:10
7abab7d2d0991c0c1a15d9b6cdea4e67,41768,4276,00:03:33
7abab7d2d0991c0c1a15d9b6cdea4e67,41768,4276,00:03:33
a75b4385e795038eececdf60878ff952,41833,43962,00:14:39
8531b40ea81dedac9092411f9003d86a,41760,22055,00:29:00
8531b40ea81dedac9092411f9003d86a,41760,22055,00:29:00
d8d6574bef64770eb174de85589b7868,33581,6515,00:55:07
3dc8aa986c7c39e5f7742aa52aa30332,33564,11978,01:06:14
6f36b9e3a1a7ceda642ed2fc0365c5a2,33590,27757,01:14:52
6f36b9e3a1a7ceda642ed2fc0365c5a2,33590,27757,01:14:54
74dac921065612e30f2bad7d6f433327,41823,50603,01:26:02
74dac921065612e30f2bad7d6f433327,41823,50603,01:26:02
fc9bb9101f88de2e8cb207e3c786e4cc,41736,5567,01:46:12
fc9bb9101f88de2e8cb207e3c786e4cc,41736,5567,01:46:12
88744662890694c73b4874fc99af149b,41745,19312,02:04:49
88744662890694c73b4874fc99af149b,41745,19312,02:04:49
dffe4619eafeafd67cbb1b2f734764af,41778,34161,02:10:05
dffe4619eafeafd67cbb1b2f734764af,41778,34161,02:10:05
9d697f1ba615b116a433e725defb4ac0,41736,21921,02:14:06
297b4e86b897062e0e3a5e357447168c,46868,30011,02:49:12
d93442693a759d644e65baa6a87a18c4,33595,11837,02:54:19
a681dab0429db57413b31cc68f14b356,41821,5151,04:02:21
f6033f9c354996b4996c51480bba785d,41768,56505,04:09:28
f6033f9c354996b4996c51480bba785d,41768,56505,04:09:28
a681dab0429db57413b31cc68f14b356,41821,5151,04:13:14
f6033f9c354996b4996c51480bba785d,41768,56505,04:28:39
f6033f9c354996b4996c51480bba785d,41768,56502,05:01:54
f6033f9c354996b4996c51480bba785d,41768,56502,05:02:04
4886d69caa15e4390cb3d68e81a1b4dd,6004,41594,05:06:47
0b52c2112dd38048e321b093ac40b3cb,41768,643,05:58:19
0b52c2112dd38048e321b093ac40b3cb,41768,643,05:58:19
c4da95275667df92e5132fe04d7df60a,41764,9092,06:01:37
402956b6320146a242bf1ff13d305d16,41764,191,06:04:16
402956b6320146a242bf1ff13d305d16,41764,191,06:04:16
402956b6320146a242bf1ff13d305d16,41764,191,06:11:46
402956b6320146a242bf1ff13d305d16,41764,191,06:11:46
06eba75827837c26055cbc2a41bc5552,8521,60011,06:08:41
ae96077dea3544bd48e4cee385acef05,58625,3740,06:33:22
4703d16131b985542cee9adc4c39599e,41764,21422,06:43:01
ec6744993a722b33db0a4d56544f44a6,8560,29461,06:51:10
d804c614d55a1edf93ccd48da7e52a73,41736,26891,07:10:47
0376b4ba09f61d78947cfe0a0abe75f8,41768,29723,07:17:44
89cae8f52416a456ac9700f4854cec0b,41784,24105,07:20:10
89cae8f52416a456ac9700f4854cec0b,41784,24105,07:20:10
2c906feb676a7594684f06f1b796ecbc,41773,28891,07:21:37
43e290dd1239bc2a533173639a176460,33591,1041,07:30:13
43e290dd1239bc2a533173639a176460,33591,1041,07:30:24
ee68375e4d2802bcbddb09fdbb187e6b,41768,31353,07:32:44
