be50f2c83a826ecb9bdfaa462d625f44,41792,45853,23:59:25
6dd271d08ad664c9721b74d1fd291f13,41756,29213,23:55:59
f7dcbe36615d7e0b02bce33e9af7cbb3,41211,13522,23:58:35
58e9ea88c694014b0d0737602d6b272f,57704,581,00:00:51
58e9ea88c694014b0d0737602d6b272f,57704,581,00:00:51
d7a3809de49314cbb10fbd7d2548f46b,41744,1425,00:01:02
9c807cfa47f3f7b473d54c5c2f72391a,41816,48761,00:01:42
9c807cfa47f3f7b473d54c5c2f72391a,41816,48761,00:01:42
6980ad92d92775c999b2ac19804cfe50,61784,6434,00:01:10
592daeab8334f28e223eabe209f8d67b,41768,5285,00:02:16
592daeab8334f28e223eabe209f8d67b,41768,5285,00:02:16
8970afb32f2bd9792d8085e2188e4d79,41792,27462,00:02:17
c437712bb691e85ec3ad30ccc0da1ddc,41744,45283,00:02:00
0f5a937689368fc82b89089886efbebe,41736,23075,23:59:36
cc178b167f995c0b6058a8ea47554bd5,41776,25144,00:02:53
cc178b167f995c0b6058a8ea47554bd5,41776,25144,00:02:53
cc178b167f995c0b6058a8ea47554bd5,41776,25144,00:03:13
7bccd21987ab0066cd255547be1e07ac,64909,58412,00:06:55
0f5a937689368fc82b89089886efbebe,41736,23075,00:01:09
c1c21d22fa531d01c67009873faa2297,41764,9949,00:04:53
c1c21d22fa531d01c67009873faa2297,41764,9949,00:04:54
cee29a06437c0ee688b61e67895c78e2,41760,4310,00:05:06
cee29a06437c0ee688b61e67895c78e2,41760,4310,00:05:07
c374e95dea465e415679a496413e209c,41736,5206,00:05:40
244906c777cd01da31b1b1f16697e7e8,41760,39174,00:05:57
7bccd21987ab0066cd255547be1e07ac,64909,58412,00:07:01
0e2973b23cd1e92ec4bb361630d0c658,41784,28146,00:04:47
0e2973b23cd1e92ec4bb361630d0c658,41784,28146,00:04:47
58b91f482e2d5a32b85bc755ff79de54,41744,801,00:04:49
58b91f482e2d5a32b85bc755ff79de54,41744,801,00:04:50
c374e95dea465e415679a496413e209c,41736,5206,00:06:53
c374e95dea465e415679a496413e209c,41736,5206,00:06:54
e53840050dc5c468f6c74aeb9506e6d3,41852,46301,00:07:58
e53840050dc5c468f6c74aeb9506e6d3,41852,46301,00:08:04
b722104fbf6a2d96dfe9436c17ede0fc,41736,5568,00:09:05
b722104fbf6a2d96dfe9436c17ede0fc,41736,5568,00:09:06
27d167b6b3de1423a2fd1fdbe8bb2629,41769,23781,00:10:24
27d167b6b3de1423a2fd1fdbe8bb2629,41769,23781,00:10:25
94d6509c88cc7194f22c0c3e4df4c1a3,61877,7891,00:10:24
94d6509c88cc7194f22c0c3e4df4c1a3,61877,7891,00:10:25
aac45455878a714558820d53863a1234,41745,11163,00:10:30
27d167b6b3de1423a2fd1fdbe8bb2629,41769,23781,00:10:40
27d167b6b3de1423a2fd1fdbe8bb2629,41769,23781,00:10:40
aac45455878a714558820d53863a1234,41745,11163,00:10:41
0c9682542014a9ae06a728b271928947,61706,34425,00:09:26
0c9682542014a9ae06a728b271928947,61706,34425,00:09:28
2224e2bebd17f4b25950f15d93bb1f8c,41760,4824,00:09:33
b722104fbf6a2d96dfe9436c17ede0fc,41736,5568,00:09:43
b722104fbf6a2d96dfe9436c17ede0fc,41736,5568,00:09:47
594a495b43ad672391a174cbb0cf5e23,41832,39292,00:11:39
594a495b43ad672391a174cbb0cf5e23,41832,39292,00:11:39
f22870414efdd460438c6c33a34fba13,41760,4291,00:13:52
f22870414efdd460438c6c33a34fba13,41760,4291,00:13:53
25387ee939e285ba82c4ca8013ac9352,57602,6502,00:14:55
25387ee939e285ba82c4ca8013ac9352,57602,6502,00:14:55
9a02f01db2d08356a5065e6977265206,41764,43143,00:16:07
9a02f01db2d08356a5065e6977265206,41764,43143,00:16:07
9a02f01db2d08356a5065e6977265206,41764,43143,00:16:45
9a02f01db2d08356a5065e6977265206,41764,43143,00:16:45
201410dd8b9e17548007e76923302fce,41817,53343,00:15:49
201410dd8b9e17548007e76923302fce,41817,53343,00:15:49
ab2bf1c4f49acef79fb13fd6434cdb91,41792,7456,00:16:43
ab2bf1c4f49acef79fb13fd6434cdb91,41792,7456,00:16:43
80cd2f00a736067853ec59b3ab812d5d,41777,24537,00:15:54
80cd2f00a736067853ec59b3ab812d5d,41777,24537,00:15:54
b0821f6c22ceaeb220bc2eee4447e8d4,41736,32742,00:16:08
b0821f6c22ceaeb220bc2eee4447e8d4,41736,32742,00:16:09
9ee9298fcb90d02103be8709e7685949,41744,27531,00:16:20
6c8300d696f7af178b232b736c2296e3,41768,58123,00:17:00
6c8300d696f7af178b232b736c2296e3,41768,58123,00:17:01
b0821f6c22ceaeb220bc2eee4447e8d4,41736,32742,00:17:33
b0821f6c22ceaeb220bc2eee4447e8d4,41736,32742,00:17:33
7d73a2692950f4c2b51fc28e94af6d8a,41853,62572,00:18:01
7d73a2692950f4c2b51fc28e94af6d8a,41853,62572,00:18:01
737f1f8c4db15ec942ca88e3fcd6bdbb,41792,7759,00:18:43
9dfaa85a5052fb414e302b1a58ac21cd,41768,571,00:19:22
9dfaa85a5052fb414e302b1a58ac21cd,41768,571,00:19:22
9712d648248e2f97c22f57bdb480753c,41023,7212,00:19:29
9712d648248e2f97c22f57bdb480753c,41023,7212,00:19:29
a6319ea9c3d91ba021a6017708a49591,46488,4982,00:21:06
9261ba57aca2fb4d2e373f12a354df3d,59140,11461,00:22:53
9261ba57aca2fb4d2e373f12a354df3d,59140,11461,00:22:53
464c78d95af2745b5940ecfdf0c3435b,41760,3942,00:22:20
464c78d95af2745b5940ecfdf0c3435b,41760,3942,00:22:20
9da307343c24611913ae8becbdcbbdf3,41792,45102,00:23:06
