41832, 38821, 29.711397, 107.325194
41832, 38821, 29.711397, 107.325194
41848, 59141, 29.522578, 108.787941
41848, 59141, 29.522578, 108.787941
41736, 42363, 29.498568, 106.501609
41736, 42363, 29.498568, 106.501609
41744, 43661, 29.662166, 106.557043
41744, 43661, 29.662166, 106.557043
33597, 3392, 29.52546, 106.433034
33597, 3392, 29.52546, 106.433034
41760, 21594, 29.558527, 106.574128
41760, 21594, 29.558527, 106.574128
41792, 12512, 29.55721, 106.461173
41792, 12512, 29.55721, 106.461173
41777, 24533, 29.270748, 106.251585
41777, 24533, 29.270748, 106.251585
57605, 18561, 30.4929, 114.373791
57605, 18561, 30.4929, 114.373791
41778, 26251, 29.599245, 106.322504
41778, 26251, 29.599245, 106.322504
41817, 49502, 30.692289, 108.07073
41817, 49502, 30.692289, 108.07073
41832, 41071, 29.874324, 107.700961
41832, 41071, 29.874324, 107.700961
41771, 34971, 29.348291, 105.901133
41771, 34971, 29.348291, 105.901133
41744, 51691, 29.775328, 106.670285
41744, 51691, 29.775328, 106.670285
41745, 2293, 29.585597, 106.495879
41745, 2293, 29.585597, 106.495879
817, 62332, 30.682684, 104.030844
817, 62332, 30.682684, 104.030844
41792, 7061, 29.571394, 106.436222
41792, 7061, 29.571394, 106.436222
41792, 41922, 29.495294, 106.439067
41792, 41922, 29.495294, 106.439067
41769, 58543, 30.053124, 106.298973
41769, 58543, 30.053124, 106.298973
41769, 58543, 30.053124, 106.298973
41768, 9226, 29.80263, 106.399647
41768, 9226, 29.80263, 106.399647
33553, 34227, 29.868057, 107.74017
33553, 34227, 29.868057, 107.74017
41760, 4918, 29.541898, 106.580515
41760, 4918, 29.541898, 106.580515
55224, 7382, 29.906354, 120.310269
55224, 7382, 29.906354, 120.310269
41764, 21612, 29.499512, 106.557086
41764, 21612, 29.499512, 106.557086
41745, 16851, 29.60074, 106.521599
41745, 16851, 29.60074, 106.521599
41816, 47411, 30.754822, 108.371871
41816, 47411, 30.754822, 108.371871
41833, 43363, 29.322227, 107.762486
41833, 43363, 29.322227, 107.762486
61874, 4542, 28.894351, 104.271647
61874, 4542, 28.894351, 104.271647
41792, 12493, 29.559693, 106.462589
41744, 23, 29.755309, 106.633809
41752, 9762, 29.467099, 106.615467
41752, 9762, 29.467099, 106.615467
41744, 44852, 29.646412, 106.566351
41744, 44852, 29.646412, 106.566351
41792, 7014, 29.681524, 106.594017
41792, 7014, 29.681524, 106.594017
41776, 55979, 29.620356, 106.339768
41776, 55979, 29.620356, 106.339768
41776, 55979, 29.620356, 106.339768
41744, 2822, 29.570894, 106.600529
41744, 2822, 29.570894, 106.600529
41823, 53231, 31.186611, 108.408077
41823, 53231, 31.186611, 108.408077
41823, 53231, 31.186611, 108.408077
41823, 53231, 31.186611, 108.408077
41744, 39157, 29.658559, 106.593978
41744, 39157, 29.658559, 106.593978
41744, 22201, 29.739631, 106.641301
41744, 22201, 29.739631, 106.641301
41736, 5227, 29.549343, 106.519428
41736, 5227, 29.549343, 106.519428
41745, 40322, 29.578573, 106.488356
41745, 40322, 29.578573, 106.488356
41736, 6032, 29.492869, 106.539985
41736, 6032, 29.492869, 106.539985
62728, 38350, 26.609895, 106.657568
41784, 45763, 29.576586, 106.557273
