2e9184f948fb03be1ea8290d6c3753cc,57738,6793,07:47:18
a0e23df07609f6c6eff6997d4c3ddac0,41736,36531,07:47:22
6980ad92d92775c999b2ac19804cfe50,61786,9883,07:47:32
7695ffee9efbecfc30cf33bbeba92270,41792,47344,07:46:31
39e9b1d97a0702388689d196cacdf157,41764,9041,07:46:56
d19210665bad26c912f6b2346e4cff50,33586,21651,07:48:22
b9406ab3ec79d820ed1ab7607789a2e6,41792,14521,07:47:31
a572c0580311eb812de43394062936f7,41772,28025,07:48:39
cf0bfcbb6148029463ec795762943764,41784,37901,07:47:52
0433d81852df696d60185a2fb4b48da8,41744,26401,07:49:39
367f210b58da8489a997e21d437e0ba9,45399,14642,07:49:41
ed5dd2343a66e5dfbd0211e02fcb4eb9,5648,15303,07:49:47
ec89dc677d967296aaedf3bfb0d81b1a,41760,4371,07:49:57
78677470d4faf5765ac8b773c9a5f35b,41833,42072,07:50:10
d27577f8d2be68fbb18a05291db7f0b2,41744,25672,07:50:31
aed17642af3daac4f14a2ae3836dee82,41768,53905,07:50:34
5f61424246d318368ac50b389aff5e75,41760,38271,07:51:37
3bcf3fe2a49c9e9461c59b2cfa184da3,41821,51272,07:49:26
e10893a79b412bd28ebf0663c9732f84,33573,3139,07:50:12
e10893a79b412bd28ebf0663c9732f84,33573,3139,07:50:36
e5459e16e15e1106dabacf12af91ccfe,33582,5052,07:49:29
64c2612c0470131688f2ebe9d5bca490,33596,3738,07:49:46
df11ff984a9a3c0d3f9a7e9ebf642706,41745,2562,07:50:01
df6b32ca010cac9ab5cb5a18629cd096,41777,30893,07:50:23
dcd7c86b6d9771ef723a75935c21c408,41816,47063,07:49:33
a538ba39b591da35aa8d0456cae1cee2,41784,40481,07:49:46
1d26e6b4aa95a34bfbc9b1b30463b67c,41760,4881,07:49:52
5c7a980402d95fcd01d8683e6bdcd133,41771,5803,07:49:58
74854a924897b455ca6aebe58271b68e,41764,8864,07:51:08
1b16a64b70488247dd22ba3dacb6d81b,41784,37901,07:50:48
b0f59796ef0aa6844de9ca7a96faba83,41744,38161,07:51:12
5854bcc81fa990b3777897034c9da5e9,32788,23602,07:49:48
7f4f69153506992fc5a9f6225634f5fb,33551,39662,07:49:37
f567623ce1004d9332d2df1e4dde1bde,38496,1827,07:50:09
23169949f0ab1fb39421e1b2a58af026,55234,2061,07:51:13
c18380d40f11609b17120160cef4b1b6,41832,38033,07:51:11
ada077fea91ad7701c020121c9d7705a,54579,11343,07:51:02
dd639478f648cd43702153d59088468a,41764,15901,07:50:59
f017eac35ce279a8bd940159f198944d,41760,44632,07:52:05
38bf753d8767937c196f311f930f06ca,41776,3061,07:52:14
88f293ebd6218239ca7ca81ce4bb11c1,33576,50590,07:48:13
5330e5f278ded0ad3ce816f28aa82d2f,46346,2071,07:51:03
58261b4081179b538253f814fa5d496d,41768,53971,07:51:08
3c7cb3f9e5cad38cbd590ba09930d734,61763,7082,07:51:20
fe18ece11b96d2adf97ea53feddc4f7d,41784,2442,07:48:39
b9dc051894b8671127c355794bcf8ebf,41768,55406,07:51:43
d5929c63659464f319989f0d2f2474cf,41744,46792,07:51:37
724962f8c741df45ed709dc4700007b8,46859,18323,07:51:53
