[41792, 26533, 29.500105, 106.451431, 100.0]
[41792, 26533, 29.500105, 106.451431, 100.0]
[41764, 33031, 29.524769, 106.57674, 500.0]
[41764, 33031, 29.524769, 106.57674, 500.0]
[41736, 5560, 29.52071, 106.517137, 500.0]
[41752, 43151, 29.533426, 106.603985, 120.0]
[41752, 43151, 29.533426, 106.603985, 120.0]
[41752, 43151, 29.533426, 106.603985, 120.0]
[61817, 51203, 29.137704, 105.231183, 500.0]
[41736, 25834, 29.546281, 106.492986, 100.0]
[41736, 25834, 29.546281, 106.492986, 100.0]
[41744, 22712, 29.663407, 106.552298, 231.0]
[33556, 37091, 30.020534, 107.471737, 1000.0]
[41769, 23672, 30.000172, 106.264154, 169.0]
[41832, 39832, 29.688261, 107.399767, 136.0]
[41832, 39832, 29.688261, 107.399767, 136.0]
[41832, 39832, 29.688261, 107.399767, 136.0]
[41832, 39832, 29.688261, 107.399767, 136.0]
[41816, 46733, 30.808889, 108.378383, 302.0]
[41832, 59574, 29.870592, 107.729902, 68.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[33581, 16894, 29.614877, 106.674484, 283.0]
[41744, 30236, 29.727338, 106.623924, 997.0]
[41744, 30236, 29.727338, 106.623924, 997.0]
[41792, 23465, 29.555324, 106.459185, 500.0]
[41792, 23465, 29.555324, 106.459185, 500.0]
[41832, 38405, 29.754182, 107.261553, 349.0]
[59145, 11952, 22.732512, 108.327392, 369.0]
[35090, 12578, 29.328234, 89.394833, 1000.0]
[41744, 30232, 29.659398, 106.598771, 445.0]
[41744, 30232, 29.659398, 106.598771, 445.0]
[41764, 9067, 29.5605, 106.564883, 500.0]
[41760, 8636, 29.536914, 106.562634, 500.0]
[9767, 7471, 21.042818, 110.512446, 1017.0]
[61853, 60932, 31.216938, 107.466989, 212.0]
[41792, 45143, 29.503376, 106.473887, 500.0]
[34311, 10002, 26.820051, 100.094941, 726.0]
[34311, 10002, 26.820051, 100.094941, 726.0]
[41744, 26644, 29.607018, 106.482903, 500.0]
[41736, 40782, 29.539272, 106.507476, 263.0]
[41736, 40782, 29.539272, 106.507476, 263.0]
[33569, 53302, 30.294696, 107.754491, 447.0]
[41736, 11863, 29.455314, 106.449166, 415.0]
[41736, 11863, 29.455314, 106.449166, 415.0]
[41736, 11863, 29.455314, 106.449166, 415.0]
[41736, 11863, 29.455314, 106.449166, 415.0]
[41764, 14221, 29.530381, 106.568759, 500.0]
[41771, 32732, 29.380015, 106.014482, 106.0]
[41817, 52292, 30.63488, 108.23884, 120.0]
[41745, 32426, 29.593722, 106.494716, 170.0]
[22845, 14966, 24.92854, 118.639927, 194.0]
[41764, 8803, 29.530341, 106.568767, 500.0]
[41764, 8803, 29.530341, 106.568767, 500.0]
[41745, 46521, 29.605823, 106.526613, 180.0]
[41745, 46521, 29.605823, 106.526613, 180.0]
[33575, 54700, 31.269651, 109.828389, 1010.0]
[41816, 49984, 30.809992, 108.378444, 125.0]
[41744, 1722, 29.592307, 106.507146, 500.0]
[35075, 13505, 28.055743, 91.951452, 500.0]
[35075, 13505, 28.055743, 91.951452, 500.0]
[35075, 13505, 28.055743, 91.951452, 500.0]
[29793, 59153, 29.068864, 112.111189, 1000.0]
[41776, 51711, 29.453049, 106.285828, 329.0]
[41776, 51711, 29.453049, 106.285828, 329.0]
[41752, 38371, 29.468497, 106.562767, 293.0]
[41752, 38371, 29.468497, 106.562767, 293.0]
[41832, 38771, 29.696808, 107.375001, 50.0]
[41756, 53592, 28.943281, 106.886796, 222.0]
[33551, 32122, 29.155329, 107.099635, 152.0]
[33551, 32122, 29.155329, 107.099635, 152.0]
[41816, 47291, 30.798349, 108.375326, 344.0]
[41816, 47291, 30.798349, 108.375326, 344.0]
[33564, 28281, 29.580864, 106.510103, 390.0]
[41784, 21542, 29.579623, 106.56525, 250.0]
[33598, 55012, 28.442788, 109.000487, 234.0]
[41792, 41606, 29.574295, 106.457725, 500.0]
[41736, 5031, 29.543179, 106.525476, 618.0]
[41736, 5031, 29.543179, 106.525476, 618.0]
[41736, 5031, 29.543179, 106.525476, 618.0]
[41848, 59196, 29.527139, 108.782002, 500.0]
[55678, 11183, 25.32621, 118.722679, 489.0]
[41823, 50571, 31.16603, 108.404069, 299.0]
[41756, 1245, 28.953485, 106.930644, 137.0]
[43048, 10813, 31.289815, 121.617277, 164.0]
[43048, 10813, 31.289815, 121.617277, 164.0]
[41752, 9762, 29.467025, 106.615337, 1047.0]
[41752, 9762, 29.467025, 106.615337, 1047.0]
[41776, 3135, 29.597403, 106.232147, 500.0]
[41784, 1511, 29.600619, 106.569754, 334.0]
[41744, 1292, 29.608738, 106.568247, 500.0]
[41744, 1292, 29.608738, 106.568247, 500.0]
[33552, 28141, 29.595226, 106.302867, 521.0]
[63237, 17692, 25.686333, 102.869347, 1000.0]
[63237, 17692, 25.686333, 102.869347, 1000.0]
[47873, 23193, 34.285362, 109.040889, 500.0]
[41778, 33781, 29.557192, 106.317921, 772.0]
[35075, 13232, 29.143901, 92.530887, 500.0]
[35075, 13232, 29.143901, 92.530887, 500.0]
[41744, 39158, 29.640116, 106.580201, 1013.0]
[41736, 5601, 29.522164, 106.512375, 233.0]
[41736, 5601, 29.522164, 106.512375, 233.0]
[41833, 43243, 29.425843, 107.740224, 919.0]
[41833, 43243, 29.425843, 107.740224, 919.0]
[33560, 41195, 31.907242, 108.549748, 534.0]
[41760, 4974, 29.556977, 106.561912, 632.0]
[61828, 5961, 30.388359, 106.725547, 500.0]
[61828, 5961, 30.388359, 106.725547, 500.0]
[63362, 3873, 26.416931, 103.28603, 500.0]
[41792, 40422, 29.568275, 106.455021, 500.0]
[41816, 47451, 30.800803, 108.379696, 373.0]
[41816, 47451, 30.800803, 108.379696, 373.0]
[44051, 19836, 39.162796, 117.191415, 100.0]
[41744, 45256, 29.676404, 106.531867, 100.0]
[285, 19821, 31.255966, 107.547707, 493.0]
[41752, 3222, 29.471041, 106.623023, 143.0]
[41764, 38652, 29.534642, 106.574515, 500.0]
[41764, 38652, 29.534642, 106.574515, 500.0]
[41792, 7082, 29.564319, 106.463556, 121.0]
[41784, 2375, 29.572191, 106.533916, 500.0]
[41744, 26777, 29.592704, 106.510606, 500.0]
[61758, 693, 29.997421, 104.146398, 500.0]
[61758, 693, 29.997421, 104.146398, 500.0]
[41778, 33401, 29.621187, 106.339393, 500.0]
[33586, 26982, 29.844735, 106.118008, 1047.0]
[33573, 28427, 29.607241, 106.63244, 1006.0]
[33586, 9954, 29.923038, 105.830437, 672.0]
[33586, 9954, 29.923038, 105.830437, 672.0]
[41784, 2506, 29.584027, 106.561913, 662.0]
[33566, 23081, 28.958315, 106.675615, 917.0]
[53507, 2702, 32.057243, 118.799583, 209.0]
[53507, 2702, 32.057243, 118.799583, 209.0]
[1308, 22087, 38.922023, 117.77089, 300.0]
[41784, 2504, 29.579377, 106.561997, 500.0]
[41777, 24433, 29.278496, 106.257126, 214.0]
[28674, 8303, 38.468136, 111.08238, 702.0]
[41771, 26451, 29.349857, 105.896182, 500.0]
[33552, 14724, 29.628849, 106.325757, 817.0]
[33552, 14724, 29.628849, 106.325757, 817.0]
[41784, 1942, 29.58175, 106.544717, 163.0]
[41736, 16401, 29.476271, 106.480224, 500.0]
[41852, 61531, 28.446151, 108.989219, 93.0]
[41852, 61531, 28.446151, 108.989219, 93.0]
[22787, 32711, 25.920207, 119.655629, 491.0]
[41832, 45501, 29.767965, 107.257171, 332.0]
[41736, 9774, 29.546202, 106.53498, 500.0]
[41736, 9774, 29.546202, 106.53498, 500.0]
[41745, 1561, 29.601322, 106.511063, 253.0]
[41752, 41022, 29.528783, 106.608306, 135.0]
[41771, 51652, 29.357204, 105.918712, 350.0]
[64899, 59082, 37.068012, 79.8684, 1005.0]
[64899, 59082, 37.068012, 79.8684, 1005.0]
[64899, 59082, 37.068012, 79.8684, 1005.0]
[38512, 38647, 43.919407, 81.268487, 365.0]
[41744, 4631, 29.731369, 106.631828, 120.0]
[41744, 4631, 29.731369, 106.631828, 120.0]
[41817, 49179, 30.757343, 108.430835, 90.0]
[41817, 49179, 30.757343, 108.430835, 90.0]
[48390, 29192, 36.34786, 102.860617, 450.0]
[5975, 581, 22.205267, 100.88088, 1013.0]
[5975, 581, 22.205267, 100.88088, 1013.0]
[5975, 581, 22.205267, 100.88088, 1013.0]
[5975, 581, 22.205267, 100.88088, 1013.0]
[42287, 15012, 22.508263, 113.920149, 500.0]
[42287, 15012, 22.508263, 113.920149, 500.0]
[41745, 41712, 29.581849, 106.47078, 464.0]
[41736, 26492, 29.511589, 106.502485, 149.0]
[41784, 1974, 29.586908, 106.546743, 106.0]
[41784, 1971, 29.587411, 106.546378, 188.0]
[41822, 2473, 31.021058, 109.463126, 156.0]
[41744, 1526, 29.602164, 106.500825, 690.0]
[9515, 48415, 22.501805, 113.896261, 572.0]
[33586, 15596, 29.760765, 106.012261, 962.0]
[33594, 6108, 29.554679, 106.563633, 192.0]
[33594, 6108, 29.554679, 106.563633, 192.0]
[41853, 63783, 29.296896, 108.164493, 157.0]
[61769, 4823, 30.462186, 105.601507, 473.0]
[41764, 9313, 29.50944, 106.548885, 500.0]
[41764, 9313, 29.50944, 106.548885, 500.0]
[41784, 2153, 29.583792, 106.531383, 173.0]
[41771, 53357, 29.359322, 105.901279, 100.0]
[41771, 53357, 29.359322, 105.901279, 100.0]
[41771, 53357, 29.359322, 105.901279, 100.0]
[41752, 3033, 29.533394, 106.603244, 206.0]
[41764, 42514, 29.524682, 106.560622, 500.0]
[41764, 42514, 29.524682, 106.560622, 500.0]
[41776, 54831, 29.633069, 106.373052, 500.0]
[41776, 54831, 29.633069, 106.373052, 500.0]
[41760, 38273, 29.563294, 106.55594, 594.0]
[39239, 549, 40.50513, 79.05358, 587.0]
[39239, 549, 40.50513, 79.05358, 587.0]
[41736, 5095, 29.541683, 106.510595, 500.0]
[41848, 59671, 29.53398, 108.794085, 190.0]
[41848, 59671, 29.53398, 108.794085, 190.0]
[42530, 30104, 21.241422, 110.458251, 500.0]
[41771, 30851, 29.382198, 106.000684, 1000.0]
[41771, 30851, 29.382198, 106.000684, 1000.0]
[41784, 21542, 29.579623, 106.56525, 250.0]
[41784, 21542, 29.579623, 106.56525, 250.0]
[41784, 1923, 29.568898, 106.525043, 177.0]
[41784, 1923, 29.568898, 106.525043, 177.0]
[33575, 49571, 31.095809, 109.915428, 669.0]
[33575, 49571, 31.095809, 109.915428, 669.0]
[41760, 9745, 29.540764, 106.563084, 100.0]
[41760, 9745, 29.540764, 106.563084, 100.0]
[41853, 62501, 29.987579, 108.112355, 500.0]
[41824, 1942, 31.082135, 109.879806, 84.0]
[41824, 1942, 31.082135, 109.879806, 84.0]
[33592, 8819, 29.283134, 106.248496, 686.0]
[33592, 8819, 29.283134, 106.248496, 686.0]
[49436, 10511, 38.872528, 121.541069, 325.0]
[49436, 10511, 38.872528, 121.541069, 325.0]
[41744, 22725, 29.707529, 106.630076, 707.0]
[41744, 22725, 29.707529, 106.630076, 707.0]
[61706, 51284, 30.6528, 104.016235, 500.0]
[54533, 10391, 31.873799, 117.25009, 166.0]
[54533, 10391, 31.873799, 117.25009, 166.0]
[41745, 40703, 29.58395, 106.484887, 380.0]
[55074, 13341, 29.903069, 121.552604, 500.0]
[41832, 40845, 30.332887, 107.354647, 113.0]
[41777, 34132, 29.280047, 106.261943, 500.0]
[41771, 27384, 29.358385, 105.912123, 500.0]
[41760, 3984, 29.567088, 106.532668, 500.0]
[48065, 13872, 34.511432, 109.451724, 1042.0]
[48065, 13872, 34.511432, 109.451724, 1042.0]
[48065, 13872, 34.511432, 109.451724, 1042.0]
[48065, 13872, 34.511432, 109.451724, 1042.0]
[33571, 53271, 31.233133, 108.77747, 514.0]
[41736, 5453, 29.52915, 106.480638, 118.0]
[41764, 9162, 29.515681, 106.561102, 500.0]
[41768, 27954, 29.619921, 106.487027, 271.0]
[62866, 14211, 25.703744, 104.467479, 500.0]
[41736, 11764, 29.480819, 106.487878, 500.0]
[41777, 50903, 29.287252, 106.252762, 104.0]
[41777, 50903, 29.287252, 106.252762, 104.0]
[41832, 45845, 29.757239, 107.258498, 83.0]
[41780, 49852, 29.41265, 105.608893, 701.0]
[41780, 49852, 29.41265, 105.608893, 701.0]
[41780, 49852, 29.41265, 105.608893, 701.0]
[41792, 41592, 29.538745, 106.451068, 100.0]
[41848, 60632, 29.243161, 108.684875, 500.0]
[41780, 55201, 29.407971, 105.598395, 500.0]
[41736, 5263, 29.534845, 106.495747, 159.0]
[33552, 11435, 29.594472, 106.375525, 411.0]
[41822, 50262, 31.02469, 109.471337, 242.0]
[41744, 45282, 29.634444, 106.558663, 296.0]
[33570, 46222, 31.165123, 108.403222, 313.0]
[41832, 41082, 29.857105, 107.730038, 186.0]
[41848, 59401, 29.525398, 108.790913, 113.0]
[33041, 60712, 30.633006, 104.076182, 261.0]
[41778, 4703, 29.548176, 106.318593, 696.0]
[33573, 9518, 29.676009, 106.593422, 369.0]
[41736, 22123, 29.523524, 106.486975, 237.0]
[41792, 25351, 29.558612, 106.443567, 500.0]
[41760, 3952, 29.570987, 106.539693, 246.0]
[41736, 5066, 29.543962, 106.503096, 500.0]
[33592, 13951, 28.983324, 105.928171, 955.0]
[33592, 13951, 28.983324, 105.928171, 955.0]
[55050, 18482, 30.276013, 120.136158, 1000.0]
[55050, 18482, 30.276013, 120.136158, 1000.0]
[33568, 21148, 29.633246, 106.483863, 377.0]
[33568, 21148, 29.633246, 106.483863, 377.0]
[61827, 232, 30.460008, 106.630825, 183.0]
[42268, 31772, 23.466524, 113.166606, 176.0]
[42268, 31772, 23.466524, 113.166606, 176.0]
[57634, 16961, 30.855866, 110.948056, 901.0]
[57634, 16961, 30.855866, 110.948056, 901.0]
[57634, 16961, 30.855866, 110.948056, 901.0]
[49422, 30303, 41.822402, 123.39708, 500.0]
[41822, 50192, 31.020555, 109.467707, 179.0]
[41744, 21472, 29.599445, 106.587894, 229.0]
[33581, 6204, 29.647723, 106.790477, 870.0]
[33567, 13878, 29.554789, 106.455759, 200.0]
[33567, 13878, 29.554789, 106.455759, 200.0]
[61777, 2045, 31.343619, 104.196189, 215.0]
[61777, 2045, 31.343619, 104.196189, 215.0]
[33562, 19927, 29.579762, 106.543164, 136.0]
[41768, 4272, 29.80669, 106.410935, 437.0]
