987cc83c3c13d0058e950c4cd8fae56c,57609,125,06:33:10
a8c8ff605d734e0ebef55b10639dc3da,33595,7217,06:32:35
6c94b61c4de3a58f8a07a266d1a5e823,41823,50572,06:34:44
f37263a8015bfa718146557b540852ce,45409,5953,06:35:34
4f6d4f73ede2aceb16e88e3a98f70000,41771,5112,06:36:25
7b7348b76fd3eda32a03b6c3e8647ef1,41764,39758,06:40:18
ba5c449914574765256fb57c94d333b8,41752,39333,06:42:39
0babf13e64c02c4be59dba15e69800d5,41784,2393,06:44:52
ea56ed08c0c6f40540befaaa9385c773,41736,45905,06:48:30
ea56ed08c0c6f40540befaaa9385c773,41736,45905,06:48:30
6b8a409d20ed3b2c9cdc7eef2193405f,41764,9101,06:47:59
e689b075bb9672881590c4015f9b94f8,33558,41620,06:49:32
e689b075bb9672881590c4015f9b94f8,33558,41620,06:49:33
d9aee354f5967fe8fab7173351fae30e,41760,4253,06:49:42
ff3250250c94df99fe007042ac2628b8,33553,36837,06:51:46
12a8c240cec122053f3ea4517668e997,33562,14858,06:54:10
e689b075bb9672881590c4015f9b94f8,33558,41620,06:54:54
e689b075bb9672881590c4015f9b94f8,33558,41620,06:54:54
e689b075bb9672881590c4015f9b94f8,33558,41620,06:55:05
e689b075bb9672881590c4015f9b94f8,33558,41620,06:55:06
1c47750166bb54e2423a5ae857fdaaf3,57615,3602,06:55:25
9f3db10a7e2a92cf9df437c15590f72b,41745,21844,06:58:37
a2731270a75b8f1900c82da5fad81966,45328,736,06:58:12
bad000395627aa7a10b4ad4fd4062128,41768,24231,07:00:33
d6c33f850453131f4d95f203ff77fa6c,41745,1753,07:03:47
a2731270a75b8f1900c82da5fad81966,45328,736,07:02:48
dcca9e563c50513b77b517428b628d9e,41777,24462,07:02:58
638d4e9f5f765aa7fa1a2a2ee6548a4d,56843,51034,07:03:44
1fa5639480692340b7e23a6905a789d9,41744,39202,07:05:27
fa0146b766f6c1dd8e484abb5bc679b2,33559,49600,07:06:24
014b1f75eb65cf688bcff92dea5a1be7,41744,24193,07:06:54
af2c83bc959e0bc204bd0852125f8188,5414,45076,07:02:39
a51dc7cd75721aab6e2693a8ffd1a3c4,41776,24975,07:05:53
060b519ae5321b73a567eae80d62d83c,29737,22503,07:04:04
12a8c240cec122053f3ea4517668e997,33562,14858,07:07:36
3ff5fb6b27f8fe7b3b69b6ddc9ad449f,41736,5813,07:09:00
72393d53edcf3b68db5f4ecd5ee61e2f,41769,50872,07:10:00
537e09404978e3a3a59eae07e643d66e,41792,10582,07:09:21
