22241b04afd914d27e5577aaf603a84b,64918,54401,23:58:30
22241b04afd914d27e5577aaf603a84b,64918,54401,23:58:36
7abab7d2d0991c0c1a15d9b6cdea4e67,41768,4276,00:00:56
7abab7d2d0991c0c1a15d9b6cdea4e67,41768,4276,00:00:57
d001c5f9b8711ff48567ef62a27c0e9f,41752,26332,00:03:52
d001c5f9b8711ff48567ef62a27c0e9f,41752,26332,00:03:52
b390eaf8e78aa7f0996e48501cdd3b05,61857,62283,00:04:39
b0a23115100affe7fa109d9f28b8f92f,8547,14502,00:05:38
1e6b3beb2f537430d960aea897935b19,41776,812,00:05:50
f7a4293872d51a0615ade38931a33152,41736,5703,00:09:58
f7a4293872d51a0615ade38931a33152,41736,5703,00:09:59
9f0bae14d07848759b2e82d201e5848d,41784,2543,00:11:06
9f0bae14d07848759b2e82d201e5848d,41784,2543,00:11:07
8fb0a784cfc7f3aea17c2a04e173b9b2,41772,54081,00:10:16
793258eef225fe7917dd8dcad753eac9,41770,28673,00:14:12
793258eef225fe7917dd8dcad753eac9,41770,28673,00:14:13
92ccee189c57cef9612af95485c6be80,41752,3213,00:02:57
594a495b43ad672391a174cbb0cf5e23,41832,39292,00:14:28
67310f5f5a295d8a338b606b6018eb0c,41768,26853,00:15:40
67310f5f5a295d8a338b606b6018eb0c,41768,26853,00:15:41
134274637e31c7ef740975bbd37df3c5,41736,5371,00:17:34
134274637e31c7ef740975bbd37df3c5,41736,5371,00:17:34
c36ef3ad119d07a946de2fe6368678b0,41816,49563,00:13:07
80cd2f00a736067853ec59b3ab812d5d,41777,24537,00:17:30
80cd2f00a736067853ec59b3ab812d5d,41777,24537,00:17:30
737f1f8c4db15ec942ca88e3fcd6bdbb,41792,7759,00:20:02
9dfaa85a5052fb414e302b1a58ac21cd,41768,571,00:20:06
9dfaa85a5052fb414e302b1a58ac21cd,41768,571,00:20:07
9dfaa85a5052fb414e302b1a58ac21cd,41768,571,00:21:00
d881f60b6a9f3fc5de119b71c842eac5,41832,59622,00:21:23
08c716305d3094301dac2ffaa9d85e27,41823,53239,00:25:20
08c716305d3094301dac2ffaa9d85e27,41823,53239,00:25:20
cbefb74de59dca48ed1deeb809f15e14,33598,55243,00:21:33
464c78d95af2745b5940ecfdf0c3435b,41760,3942,00:23:14
464c78d95af2745b5940ecfdf0c3435b,41760,3942,00:23:15
d881f60b6a9f3fc5de119b71c842eac5,41832,59622,00:25:45
d881f60b6a9f3fc5de119b71c842eac5,41832,59622,00:26:10
d881f60b6a9f3fc5de119b71c842eac5,41832,59622,00:26:13
82a358af2b2feb2cd3e542f9f396f7bb,41778,49045,00:29:45
82a358af2b2feb2cd3e542f9f396f7bb,41778,49045,00:29:25
6c542537a282f85d649379a1b290eddf,41736,5493,00:30:22
6c542537a282f85d649379a1b290eddf,41736,5493,00:30:32
ba828a40224b9d20b9f26b972bc9c2a4,58656,4308,00:30:50
fa995d240096cb37dd19304ad894f4fb,41770,5331,00:31:27
82a358af2b2feb2cd3e542f9f396f7bb,41778,49045,00:30:24
82a358af2b2feb2cd3e542f9f396f7bb,41778,49045,00:29:52
72cc131fd895c9027379485ee636c25e,33579,1020,00:33:23
6250798c3f8e065923e32380575daa05,21253,17683,00:29:47
151c1fc2acf825c502d53976b68e474d,57633,17672,00:33:18
ee10bd39090575a427fddc101ae8eb8e,41756,29085,00:34:54
ee10bd39090575a427fddc101ae8eb8e,41756,29085,00:35:04
ee10bd39090575a427fddc101ae8eb8e,41756,29085,00:35:05
5e89a2c080e958cd50ff27379cdc8ee2,41776,25761,00:33:43
5e89a2c080e958cd50ff27379cdc8ee2,41776,25761,00:34:00
5e89a2c080e958cd50ff27379cdc8ee2,41776,25761,00:34:50
157961581b74c6494d42ba3465d85db0,64887,13444,00:35:32
a7d2f80334496a618b124690749f4008,41760,38791,00:35:41
105b0389ceef382d33407bfed0966da4,59254,12581,00:38:51
